list_name,name,label,Type,GrowthHabitSub,Duration,Foliar,fulllist
PlantsList,ANPA,ANPA    Anemone parviflora Michx.    smallflowered anemone,NonWoody,Forb,Perennial,Y,Y
PlantsList,ANPA4,ANPA4    Antennaria parvifolia Nutt.    small-leaf pussytoes,NonWoody,Forb,Perennial,Y,Y
PlantsList,ANPAM,ANPAM    Anemone patens L. var. multifida Pritz.    anemone,NonWoody,Forb,Perennial,Y,Y
PlantsList,ANPE14,ANPE14    Andropogon perforatus    cane bluestem,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ANPI2,ANPI2    Angelica pinnata S. Watson    small-leaf angelica,NonWoody,Forb,Perennial,Y,Y
PlantsList,ANRO2,ANRO2    Antennaria rosea    rose pussytoes,NonWoody,Forb,Perennial,Y,Y
PlantsList,ANRO3,ANRO3    Antennaria rosulata    tiny pussytoes Kaibab pussytoes,NonWoody,Forb,Perennial,Y,Y
PlantsList,ANRU4,ANRU4    Anisantha rubens    red brome,NonWoody,Graminoid,Annual,Y,Y
PlantsList,ANSE9,ANSE9    Antennaria sedoides Greene,NonWoody,Forb,Perennial,Y,Y
PlantsList,ANSP5,ANSP5    Andropogon springfieldii    Springfield s beardgrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ANTE6,ANTE6    Anisantha tectorum    cheatgrass cheatgrass brome,NonWoody,Graminoid,Annual,Y,Y
PlantsList,ANTEN,ANTEN    Antennaria species    pussytoes,NonWoody,Forb,Perennial,Y,Y
PlantsList,ANUM,ANUM    Antennaria umbrinella Rydb.    umber pussytoes,NonWoody,Forb,Perennial,Y,Y
PlantsList,APAN2,APAN2    Apocynum androsaemifolium L.    spreading dogbane,NonWoody,Forb,Perennial,Y,Y
PlantsList,APCA,APCA    Apocynum cannabinum L.    Indianhemp,NonWoody,Forb,Perennial,Y,Y
PlantsList,APIN,APIN    Apera interrupta (L.) P. Beauv.    dense silkybent,NonWoody,Graminoid,Annual,Y,Y
PlantsList,APRA,APRA    Aphanostephus ramosissimus    plains dozedaisy,NonWoody,Forb,Annual,Y,Y
PlantsList,APUN,APUN    Apodanthera undulata    melon loco,NonWoody,Forb,Perennial,Y,Y
PlantsList,AQCO,AQCO    Aquilegia coerulea James    Colorado blue columbine,NonWoody,Forb,Perennial,Y,Y
PlantsList,AQEL,AQEL    Aquilegia elegantula Greene    western red columbine,NonWoody,Forb,Perennial,Y,Y
PlantsList,AQFOF3,AQFOF3    Aquilegia formosa Fisch. ex DC. var. flavescens (S. Watson) M. Peck,NonWoody,Forb,Perennial,Y,Y
PlantsList,AQSA,AQSA    Aquilegia saximontana Rydb.    Rocky Mountain blue columbine,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARAB3,ARAB3    Artemisia absinthium L.    absinthium,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARAC2,ARAC2    Arenaria aculeata S. Watson    prickly sandwort,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARADA,ARADA    Aristida adscensionis var. abortiva    sixweeks threeawn,NonWoody,Graminoid,Annual,Y,Y
PlantsList,ARADM,ARADM    Aristida adscensionis var. modesta    sixweeks threeawn,NonWoody,Graminoid,Annual,Y,Y
PlantsList,ARAN7,ARAN7    Argentina anserina(L.) Rydb.    silverweed cinquefoil,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARAR10,ARAR10    Artemisia argilosa Beetle,Woody,Shrub,Perennial,Y,Y
PlantsList,ARAR8,ARAR8    Artemisia arbuscula Nutt.    little sagebrush,Woody,Shrub,Perennial,Y,Y
PlantsList,ARARA,ARARA    Artemisia arbuscula Nutt. ssp. arbuscula    little sagebrush,Woody,Shrub,Perennial,Y,Y
PlantsList,ARARL,ARARL    Artemisia arbuscula spp. longiloba    Early sagebrush,Woody,Shrub,Perennial,Y,Y
PlantsList,ARARL3,ARARL3    Artemisia arbuscula spp. longicaulis    Lahontan sagebrush,Woody,Shrub,Perennial,Y,Y
PlantsList,ARBA,ARBA    Aristida barbata    Havard s threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARBI3,ARBI3    Artemisia bigelovii A. Gray    Bigelow sage,Woody,Shrub,Perennial,Y,Y
PlantsList,ARBR10,ARBR10    Aristida brownii    Wright s threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARCA12,ARCA12    Artemisia campestris L.    field sagewort,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARCA13,ARCA13    Artemisia cana Pursh    silver sagebrush,Woody,Shrub,Perennial,Y,Y
PlantsList,ARCA14,ARCA14    Artemisia carruthii Alph. Wood ex Carruth.    Carruth s sagewort,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARCAB3,ARCAB3    Artemisia cana spp. bolanderi    Bolander’s silver sagebrush,Woody,Shrub,Perennial,Y,Y
PlantsList,ARCAC5,ARCAC5    Artemisia cana spp. Cana    Plains silver sagebrush,Woody,Shrub,Perennial,Y,Y
PlantsList,ARCAV2,ARCAV2    Artemisia cana spp. viscidula    Mountain silver sagebrush,Woody,Shrub,Perennial,Y,Y
PlantsList,ARCH3,ARCH3    Arnica chamissonis Less.    Chamisso arnica,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARCO25,ARCO25    Arabis consanguinea Greene    Secund Rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARCO5,ARCO5    Arenaria congesta Nutt.    ballhead sandwort,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARCO9,ARCO9    Arnica cordifolia Hook.    heartleaf arnica,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARCOC4,ARCOC4    Arenaria congesta Nutt. var. congesta     ballhead sandwort,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARCOP2,ARCOP2    Arnica cordifolia Hook. var. pumila (Rydb.) Maguire,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARCR5,ARCR5    Arabis (Boechera) crandallii    Crandall s rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARDI14,ARDI14    Aristida dissita    Wooton s threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARDI3,ARDI3    Arceuthobium divaricatum Engelm.    pinyon dwarf mistletoe,Woody,SubShrub,Perennial,Y,Y
PlantsList,ARDI5,ARDI5    Aristida divaricate Humb. Bonpl. ex Willd.    poverty threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARDO4,ARDO4    Arundo donax L.    giant reed,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARDR,ARDR    Arabis (Boechera) drummondii    Drummond s rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARDR4,ARDR4    Artemisia dracunculus    Tarragon,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARDR5,ARDR5    Artemisia dracunculoides    tarragon,NonWoody,Forb,Perennial,Y,Y
PlantsList,AREA,AREA    Arenaria eastwoodiae Rydb.    Eastwood s sandwort,NonWoody,Forb,Perennial,Y,Y
PlantsList,AREAE,AREAE    Arenaria eastwoodiae Rydb. var. eastwoodiae     Eastwood s sandwort,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARFA4,ARFA4    Aristida fasciculata    sixweeks threeawn,NonWoody,Graminoid,Annual,Y,Y
PlantsList,ARFE,ARFE    Arabis fendleri (S. Watson) Greene    Fendler s rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARFE2,ARFE2    Arabis fernaldiana Rollins     park rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARFE3,ARFE3    Arenaria fendleri A. Gray    Fendler s sandwort,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARFE4,ARFE4    Aristida fendleriana    Fendler s threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARFE5,ARFE5    Argyrochosma fendleri (Kunze) Windham    Fendler s false cloak fern,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARFEF3,ARFEF3    Arenaria fendleri A. Gray var. fendleri    Fendler s sandwort,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARFES,ARFES    Arabis fendleri (S. Watson) Greene var. spatifolia (Rydb.) Rollins    spoonleaf rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARFO5,ARFO5    Arabis formosa Greene,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARFR3,ARFR3    Artemisia franserioides    ragweed sagebrush,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARFU3,ARFU3    Arnica fulgens Pursh    foothill arnica,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARGL,ARGL    Arabis glabra (L.) Bernh.    tower rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARGL12,ARGL12    Artemisia glauca    tarragon,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARGL7,ARGL7    Aristida glauca    blue threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARGR4,ARGR4    Boechera gracilipes    Flagstaff rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARGR7,ARGR7    Arabis gracilenta Greene,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARGU,ARGU    Arabis gunnisoniana Rollins    Gunnison s rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARHA,ARHA    Aristida hamulosa    spidergrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARHI,ARHI    Arabis hirsuta(L.) Scop.    hairy rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARHI4,ARHI4    Argemone hispida A. Gray    rough pricklypoppy,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARHO2,ARHO2    Arabis holboellii    Holboell’s rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARHO4,ARHO4    Arenaria hookeri Nutt.    Hooker s sandwort,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARHOR,ARHOR    Arabis holboellii var. retrofracta    reflexed rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARKI,ARKI    Arenaria kingii    King’s sandwort,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARKIU2,ARKIU2    Arenaria kingii (S. Watson) M.E. Jones ssp. uintahensis (A. Nelson) Maguire    Uinta sandwort,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARLA,ARLA    Arabis laevigate    smooth rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARLA8,ARLA8    Arnica latifolia Bong.    broadleaf arnica,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARLI,ARLI    Arabis lignifera A. Nelson    desert rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARLO3,ARLO3    Aristida longiseta    Fendler threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARLO6,ARLO6    Arnica longifolia D.C. Eaton    spearleaf arnica,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARLO7,ARLO7    Artemisia longifolia Nutt.    longleaf wormwood,Woody,SubShrub,Perennial,Y,Y
PlantsList,ARLOR,ARLOR    Aristida longiseta var. robusta    Fendler threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARLOR2,ARLOR2    Aristida longiseta var. rariflora    Fendler threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARLU,ARLU    Artemisia ludoviciana    Louisiana sagewort,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARMI,ARMI    Arabis microphylla Nutt.    littleleaf rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARMI2,ARMI2    Arctium minus Bernh.    lesser burdock,NonWoody,Forb,Annual,Y,Y
PlantsList,ARMI4,ARMI4    Artemisia michauxiana    Michaux s wormwood,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARMO4,ARMO4    Arnica mollis Hook.    hairy arnica,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARNE9,ARNE9    Aristida nealleyi    blue threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,AROR2,AROR2    Aristida orcuttiana    Orcutt s threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,AROX,AROX    Arabis oxylobula Greene    Glenwood Springs rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARPA13,ARPA13    Arnica parryi A. Gray    Parry s arnica,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARPA35,ARPA35    Arabis pallidifolia Rollins    Gunnison County rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARPA6,ARPA6    Arctostaphylos patula Greene    greenleaf manzanita,Woody,Shrub,Perennial,Y,Y
PlantsList,ARPA9,ARPA9    Aristida pansa    Wooton s threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARPAD,ARPAD    Aristida pansa var. dissita    Wooton s threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARPE,ARPE    Arabis pendulina Greene     rabbit ear rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARPE6,ARPE6    Artemisia pedatifida    Birdfoot sagebrush,Woody,SubShrub,Perennial,Y,Y
PlantsList,ARPO2,ARPO2    Argemone polyanthemos Fedde G.B.Ownbey    crested pricklypoppy,NonWoody,Forb,Annual,Y,Y
PlantsList,ARPU16,ARPU16    Arenaria pungens Nutt.,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARPU2,ARPU2    Arabis pulchra M.E. Jones ex S. Watson    beautiful rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARPU8,ARPU8    Aristida purpurascens Poir.    arrowfeather threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARPU9,ARPU9    Aristida purpurea Nutt.    purple threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARPUD,ARPUD    Arabis pulchra var. duchesnensis    Duchesne rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARPY2,ARPY2    Artemisia pygmaea    Pygmy sagebrush,Woody,SubShrub,Perennial,Y,Y
PlantsList,ARPY4,ARPY4    Arabis pycnocarpa M. Hopkins,NonWoody,Forb,Annual,Y,Y
PlantsList,ARRE9,ARRE9    Aristida reverchonii    blue threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARRO3,ARRO3    Aristida roemeriana    purple threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARSC,ARSC    Artemisia scopulorum A. Gray    alpine sagebrush,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARSC3,ARSC3    Aristida schiedeana    single threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARSCO,ARSCO    Aristida schiedeana var. orcuttiana    Orcutt s threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARSE,ARSE    Arabis selbyi Rydb.    Selby s rockcress,NonWoody,Forb,Perennial,Y,Y
PlantsList,ARSP5,ARSP5    Artemisia spinescens    Bud sagebrush,Woody,Shrub,Perennial,Y,Y
PlantsList,ARSP8,ARSP8    Artemisia spiciformis Osterh.    Subalpine big sagebrush,Woody,Shrub,Perennial,Y,Y
PlantsList,ARSTN,ARSTN    Aristida stricta var. nealleyi    blue threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARTE3,ARTE3    Aristida ternipes    spidergrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ARTR2,ARTR2    Artemisia tridentata Nutt.    big sagebrush,Woody,Shrub,Perennial,Y,Y
PlantsList,ARTR4,ARTR4    Artemisia tripartita Rydb.    threetip sagebrush,Woody,Shrub,Perennial,Y,Y
PlantsList,ARTRP4,ARTRP4    Artemisia tridentata Nutt. ssp. vaseyana (Rydb.) Beetle     mountain big sagebrush,Woody,Shrub,Perennial,Y,Y
PlantsList,ARTRR2,ARTRR2    Artemisia tripartita spp. rupicola    Wyoming threetip sagebrush,Woody,Shrub,Perennial,Y,Y
PlantsList,ARTRS2,ARTRS2    Artemisia tridentata spp. spiciformis    Subalpine big sagebrush,Woody,Shrub,Perennial,Y,Y
PlantsList,ARTRT,ARTRT    Artemisia tridentata spp. tridentata    Basin big sagebrush,Woody,Shrub,Perennial,Y,Y
PlantsList,ARTRT2,ARTRT2    Artemisia tripartita spp. tripartita    Threetip sagebrush,Woody,Shrub,Perennial,Y,Y
PlantsList,ARTRX,ARTRX    Artemisia tridentata spp. xericensis    Xeric big sagebrush,Woody,Shrub,Perennial,Y,Y
PlantsList,ARUV,ARUV    Arctostaphylos uva-ursi (L.) Spreng.    kinnikinnick,Woody,Shrub,Perennial,Y,Y
PlantsList,ARVA,ARVA    Arceuthobium vaginatum (Willd.) J. Presl    pineland dwarf mistletoe,Woody,SubShrub,Perennial,Y,Y
PlantsList,ARWR,ARWR    Aristida wrightii    Wright s threeawn,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ASAG2,ASAG2    Astragalus agrestis Douglas ex G. Don    purple milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASAL6,ASAL6    Astragalus allochrous A. Gray    halfmoon milkvetch,NonWoody,Forb,Annual,Y,Y
PlantsList,ASAL7,ASAL7    Astragalus alpinus L.    alpine milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASAM13,ASAM13    Aster amethystinus Nutt. database artifact,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASAM5,ASAM5    Astragalus amphioxys A. Gray    Crescent milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASAN4,ASAN4    Astragalus anisus    Gunnison milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASAR13,ASAR13    Aster arenosus    rose heath,Woody,SubShrub,Perennial,Y,Y
PlantsList,ASAR4,ASAR4    Astragalus argophyllus Nutt.    silverleaf milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASAS,ASAS    Asclepias asperula (Decne.) Woodson    spider milkweed,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASAS2,ASAS2    Astragalus asclepiadoides M.E. Jones    milkweed milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASAU4,ASAU4    Astragalus australis (L.) Lam.    Indian milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASBI2,ASBI2    Astragalus bisulcatus (Hook.) A. Gray     twogrooved milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASBI8,ASBI8    Astragalus bigelovii    woolly locoweed,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASBIM,ASBIM    Astragalus bisulcatus (Hook.) A. Gray var. major (M.E. Jones) S.L. Welsh    twogrooved milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASBIT,ASBIT    Astragalus bigelovii var. typicus    woolly locoweed,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASBR,ASBR    Asclepias brachystephana    bract milkweed,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASCA11,ASCA11    Astragalus canadensis L.    Canadian milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASCA9,ASCA9    Astragalus calycosus Torr. ex S. Watson    Torrey s milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASCE,ASCE    Astragalus ceramicus Sheldon    painted milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASCE2,ASCE2    Astragalus cerussatus Sheldon    powdery milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASCH2,ASCH2    Aster chilensis    Pacific aster,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASCH4,ASCH4    Astragalus chamaeleuce A. Gray    cicada milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASCI2,ASCI2    Astragalus cibarius Sheldon    browse milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASCI4,ASCI4    Astragalus cicer L.    chickpea milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASCO12,ASCO12    Astragalus convallarius    lesser rushy milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASCO18,ASCO18    Astragalus cottamii S.L. Welsh,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASCO8,ASCO8    Astragalus coltonii M.E. Jones    Colton s milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASCR,ASCR    Asclepias cryptoceras S. Watson    pallid milkweed,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASCR2,ASCR2    Astragalus crassicarpus Nutt.    groundplum milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASCRC2,ASCRC2    Asclepias cryptoceras S. Watson ssp. cryptoceras    pallid milkweed,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASDE11,ASDE11    Astragalus debequaeus S.L. Welsh    Debeque milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASDE3,ASDE3    Astragalus desperatus M.E. Jones    rimrock milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASDE5,ASDE5    Astragalus detritalis M.E. Jones    debris milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASDR3,ASDR3    Astragalus drummondii Douglas ex Hook.    Drummond s milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASER8,ASER8    Aster ericaefolius    rose heath,Woody,SubShrub,Perennial,Y,Y
PlantsList,ASFL,ASFL    Astragalus flavus Nutt.    yellow milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASFL2,ASFL2    Astragalus flexuosus Douglas ex G. Don    flexile milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASFLF,ASFLF    Astragalus flexuosus Douglas ex G. Don var. flexuosus    flexile milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASGEG,ASGEG    Astragalus geyeri A. Gray var. geyeri     Geyer s milkvetch,NonWoody,Forb,Annual,Y,Y
PlantsList,ASGL10,ASGL10    Aster glaucus (Nutt.) Torr. & A. Gray non Nees    gray aster,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASGL3,ASGL3    Aster glaucodes S.F. Blake,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASHA2,ASHA2    Astragalus hallii    Hall s milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASHA9,ASHA9    Astragalus halei Rydb.,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASHAH,ASHAH    Astragalus hallii A. Gray var. hallii    Hall s milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASHI2,ASHI2    Aster hirtifolius    rose heath,Woody,SubShrub,Perennial,Y,Y
PlantsList,ASIO2,ASIO2    Astragalus iodopetalus    violet milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASKE,ASKE    Astragalus kentrophyta A. Gray    spiny milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASLA27,ASLA27    Astragalus laxmannii Jacq.    Laxmann s milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASLE18,ASLE18    Aster leucelene    rose heath,Woody,SubShrub,Perennial,Y,Y
PlantsList,ASLE8,ASLE8    Astragalus lentiginosus Douglas ex Hook.    freckled milkvetch,NonWoody,Forb,Annual,Y,Y
PlantsList,ASLI5,ASLI5    Astragalus linifolius Osterh.    Grand Junction milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASLO3,ASLO3    Astragalus lonchocarpus Torr.    rushy milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASLO4,ASLO4    Astragalus lotiflorus Hook.    lotus milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASLU2,ASLU2    Astragalus lutosus M.E. Jones    Dragon milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASME2,ASME2    Astragalus megacarpus (Nutt.) A. Gray    great bladdery milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASMI10,ASMI10    Astragalus missouriensis Nutt.    Missouri milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASMI9,ASMI9    Astragalus miser Douglas ex Hook.    timber milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASMIO,ASMIO    Astragalus miser Douglas ex Hook. var. oblongifolius (Rydb.) Cronquist     timber milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASMO7,ASMO7    Astragalus mollissimus Torr.    woolly locoweed,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASMU3,ASMU3    Astragalus musiniensis    Ferron's milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASNU4,ASNU4    Astragalus nuttallianus DC.    smallflowered milkvetch,NonWoody,Forb,Annual,Y,Y
PlantsList,ASOO3,ASOO3    Astragalus oophorus S. Watson    egg milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASPA13,ASPA13    Astragalus parryi A. Gray    Parry s milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASPA14,ASPA14    Astragalus pattersonii A. Gray ex Brandegee    Patterson s milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASPR,ASPR    Asperugo procumbens    German-madwort,NonWoody,Forb,Annual,Y,Y
PlantsList,ASPU,ASPU    Asclepias pumila (A. Gray) Vail    plains milkweed,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASPU6,ASPU6    Astragalus pubentissimus Torr. A. Gray    Green River milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASPU9,ASPU9    Astragalus purshii Douglas ex Hook    woollypod milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASPUP7,ASPUP7    Astragalus purshii Douglas ex Hook. var. purshii    woollypod milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASRA3,ASRA3    Astragalus racemosus Pursh    cream milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASROM,ASROM    Astragalus robbinsii (Oakes) A. Gray var. minor (Hook.) Barneby     Robbins  milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASSC7,ASSC7    Astragalus scopulorum Porter    Rocky Mountain milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASSE,ASSE    Asplenium septentrionale (L.) Hoffm.    forked spleenwort,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASSE5,ASSE5    Astragalus sericoleucus A. Gray    silky milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASSH3,ASSH3    Astragalus shortianus Nutt.    Short s milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASSP,ASSP    Asclepias speciosa Torr.    showy milkweed,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASSP6,ASSP6    Astragalus spatulatus Sheldon    tufted milkvetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASSPU,ASSPU    Astragalus spatulatus Sheldon var. uniflorus (Rydb.) Barneby,NonWoody,Forb,Perennial,Y,Y
PlantsList,ASSU2,ASSU2    Asclepias subverticillata (A. Gray) Vail    horsetail milkweed,NonWoody,Forb,Perennial,Y,Y
